Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
GE-A-0000,Germany,Wearables,Fitness Tracker Band,30.04,EUR,"Steps, sleep, HR, 14-day battery",Margin 22% | Pacific Imports Inc | Fulfilled from NL depot
CA-G-4790,Canada,Audio,Wireless Bluetooth Earbuds,51.11,CAD,"ANC, 24h battery, IPX5, USB-C",Stock in WH3 Berlin | Acme Electronics Ltd | Target margin 18%
UK-H-4791,United Kingdom,Computing,Mechanical Keyboard,58.07,GBP,"Cherry MX, RGB, wired, UK layout",Africa Direct Trading | Promo margin 12% | Backorder until 02/15
KE-I-4792,Kenya,Wearables,Fitness Tracker Band,4251.01,KES,"Steps, sleep, HR, 14-day battery",VIP margin 25% | Stock in WH3 Berlin | Africa Direct Trading
UK-J-4793,United Kingdom,Audio,Wireless Bluetooth Earbuds,26.97,GBP,"ANC, 24h battery, IPX5, USB-C",Acme Electronics Ltd | Stock in WH3 Berlin | Promo margin 12%
US-K-4794,United States,Home Appliances,Air Purifier Compact,107.17,USD,"HEPA H13, 3 speeds, 25m² coverage",Africa Direct Trading | Bulk discount applies 15% | Low stock alert
GH-L-4795,Ghana,Home Appliances,Electric Fan Tower,741.23,GHS,"Oscillating, 3 speeds, remote, timer",Backorder until 02/15 | Pacific Imports Inc | Margin 22%
UK-M-4796,United Kingdom,Audio,Bluetooth Speaker,42.45,GBP,"20W, waterproof IPX7, 15h playback",Acme Electronics Ltd | Margin 22% | Warehouse A-12
GE-N-4797,Germany,Computing,Webcam HD Pro,57.7,EUR,"1080p 60fps, built-in mic, auto-focus",Nordic Wholesale | Target margin 18% | Fulfilled from NL depot
SA-O-4798,South Africa,Power & Batteries,Portable Power Bank 20K,503.08,ZAR,"20000mAh, dual USB, 18W PD",Global Sourcing Co | Target margin 18% | Low stock alert
KE-P-4799,Kenya,Power & Batteries,Portable Power Bank 20K,3258.99,KES,"20000mAh, dual USB, 18W PD",Global Sourcing Co | Promo margin 12% | Fulfilled from NL depot
US-Q-4800,United States,Power & Batteries,Portable Power Bank 20K,27.24,USD,"20000mAh, dual USB, 18W PD",Africa Direct Trading | Stock in WH3 Berlin | Target margin 18%
NI-R-4801,Nigeria,Lighting,LED Desk Lamp,48173.2,NGN,"Dimmable, USB port, 5 brightness levels",Stock in WH3 Berlin | Promo margin 12% | Acme Electronics Ltd
SA-S-4802,South Africa,Solar & Power,Solar Inverter TS-9000-X,24125.11,ZAR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Pacific Imports Inc | Low stock alert | Margin 22%
US-T-4803,United States,Kitchen Appliances,Coffee Maker Drip,42.57,USD,"12-cup, programmable, thermal carafe",Margin 22% | Stock in WH3 Berlin | Africa Direct Trading
SA-U-4804,South Africa,Audio,Wireless Bluetooth Earbuds,680.06,ZAR,"ANC, 24h battery, IPX5, USB-C",Target margin 18% | Acme Electronics Ltd | Low stock alert
KE-V-4805,Kenya,Kitchen Appliances,Smart Kettle Pro,5950.28,KES,"1.7L, 3000W, boil-dry protection, LED display",Target margin 18% | Stock in WH3 Berlin | Acme Electronics Ltd
NI-W-4806,Nigeria,Home Appliances,Electric Fan Tower,78506.5,NGN,"Oscillating, 3 speeds, remote, timer",Pacific Imports Inc | Fulfilled from NL depot | Bulk discount applies 15%
GE-X-4807,Germany,Home Appliances,Air Purifier Compact,94.71,EUR,"HEPA H13, 3 speeds, 25m² coverage",Stock in WH3 Berlin | EuroTech Suppliers | Target margin 18%
FR-Y-4808,France,Solar & Power,Solar Inverter TS-9000-X,1260.57,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",VIP margin 25% | Africa Direct Trading | Fulfilled from NL depot
US-Z-4809,United States,Solar & Power,Solar Inverter TS-9000-X,1295.89,USD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",VIP margin 25% | Low stock alert | Global Sourcing Co
NE-A-4810,Netherlands,Computing,Webcam HD Pro,49.73,EUR,"1080p 60fps, built-in mic, auto-focus",Africa Direct Trading | Low stock alert | Bulk discount applies 15%
KE-B-4811,Kenya,Personal Care,Electric Toothbrush,5575.47,KES,"Sonic, 3 modes, 2-week battery",Target margin 18% | Global Sourcing Co | Warehouse A-12
NE-C-4812,Netherlands,Computing,"Tablet 10""",202.01,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Warehouse A-12 | Pacific Imports Inc | Margin 22%
NE-D-4813,Netherlands,Audio,Bluetooth Speaker,49.27,EUR,"20W, waterproof IPX7, 15h playback",Promo margin 12% | Nordic Wholesale | Backorder until 02/15
NI-E-4814,Nigeria,Computing,"Tablet 10""",322011.4,NGN,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Backorder until 02/15 | Global Sourcing Co | VIP margin 25%
KE-F-4815,Kenya,Audio,Bluetooth Speaker,6102.1,KES,"20W, waterproof IPX7, 15h playback",Global Sourcing Co | Promo margin 12% | Fulfilled from NL depot
SA-G-4816,South Africa,Wearables,Smart Watch Sport,1719.17,ZAR,"GPS, heart rate, 5ATM, 7-day battery",Backorder until 02/15 | Promo margin 12% | Global Sourcing Co
GE-H-4817,Germany,Wearables,Fitness Tracker Band,25.47,EUR,"Steps, sleep, HR, 14-day battery",Warehouse A-12 | Margin 22% | Africa Direct Trading
KE-I-4818,Kenya,Wearables,Fitness Tracker Band,3664.68,KES,"Steps, sleep, HR, 14-day battery",Backorder until 02/15 | Africa Direct Trading | Bulk discount applies 15%
UK-J-4819,United Kingdom,Lighting,LED Desk Lamp,24.49,GBP,"Dimmable, USB port, 5 brightness levels",Promo margin 12% | Africa Direct Trading | Warehouse A-12
UK-K-4820,United Kingdom,Lighting,LED Desk Lamp,21.8,GBP,"Dimmable, USB port, 5 brightness levels",Stock in WH3 Berlin | Africa Direct Trading | Margin 22%
NI-L-4821,Nigeria,Audio,Wireless Bluetooth Earbuds,59706.2,NGN,"ANC, 24h battery, IPX5, USB-C",Bulk discount applies 15% | Pacific Imports Inc | Stock in WH3 Berlin
SA-M-4822,South Africa,Wearables,Smart Watch Sport,1701.43,ZAR,"GPS, heart rate, 5ATM, 7-day battery",Low stock alert | Promo margin 12% | Africa Direct Trading
NE-N-4823,Netherlands,Wearables,Smart Watch Sport,82.43,EUR,"GPS, heart rate, 5ATM, 7-day battery",EuroTech Suppliers | Fulfilled from NL depot | Margin 22%
SA-O-4824,South Africa,Computing,Webcam HD Pro,1031.84,ZAR,"1080p 60fps, built-in mic, auto-focus",Pacific Imports Inc | Target margin 18% | Backorder until 02/15
KE-P-4825,Kenya,Lighting,LED Desk Lamp,3721.29,KES,"Dimmable, USB port, 5 brightness levels",Africa Direct Trading | Fulfilled from NL depot | Margin 22%
SA-Q-4826,South Africa,Home Appliances,Air Purifier Compact,1845.06,ZAR,"HEPA H13, 3 speeds, 25m² coverage",VIP margin 25% | Nordic Wholesale | Backorder until 02/15
CA-R-4827,Canada,Lighting,LED Desk Lamp,41.34,CAD,"Dimmable, USB port, 5 brightness levels",Warehouse A-12 | Promo margin 12% | Pacific Imports Inc
CA-S-4828,Canada,Computing,Mechanical Keyboard,97.7,CAD,"Cherry MX, RGB, wired, UK layout",Fulfilled from NL depot | Africa Direct Trading | Bulk discount applies 15%
GE-T-4829,Germany,Power & Batteries,Portable Power Bank 20K,24.56,EUR,"20000mAh, dual USB, 18W PD",Target margin 18% | Pacific Imports Inc | Fulfilled from NL depot
CA-U-4830,Canada,Home Appliances,Electric Fan Tower,74.89,CAD,"Oscillating, 3 speeds, remote, timer",Backorder until 02/15 | Nordic Wholesale | Margin 22%
CA-V-4831,Canada,Lighting,LED Desk Lamp,39.04,CAD,"Dimmable, USB port, 5 brightness levels",Promo margin 12% | Africa Direct Trading | Fulfilled from NL depot
KE-W-4832,Kenya,Lighting,LED Desk Lamp,3859.33,KES,"Dimmable, USB port, 5 brightness levels",Target margin 18% | EuroTech Suppliers | Fulfilled from NL depot
NE-X-4833,Netherlands,Computing,Webcam HD Pro,50.26,EUR,"1080p 60fps, built-in mic, auto-focus",Low stock alert | Margin 22% | Africa Direct Trading
GH-Y-4834,Ghana,Computing,Mechanical Keyboard,996.65,GHS,"Cherry MX, RGB, wired, UK layout",Margin 22% | Warehouse A-12 | Pacific Imports Inc
US-Z-4835,United States,Audio,Wireless Bluetooth Earbuds,39.99,USD,"ANC, 24h battery, IPX5, USB-C",EuroTech Suppliers | Margin 22% | Fulfilled from NL depot
UK-A-4836,United Kingdom,Kitchen Appliances,Smart Kettle Pro,40.43,GBP,"1.7L, 3000W, boil-dry protection, LED display",Bulk discount applies 15% | Stock in WH3 Berlin | Nordic Wholesale
GE-B-4837,Germany,Solar & Power,Solar Inverter TS-9000-X,1178.83,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Fulfilled from NL depot | Margin 22% | Global Sourcing Co
GE-C-4838,Germany,Power & Batteries,Portable Power Bank 20K,23.67,EUR,"20000mAh, dual USB, 18W PD",Bulk discount applies 15% | Acme Electronics Ltd | Warehouse A-12
KE-D-4839,Kenya,Home Appliances,Electric Fan Tower,6741.39,KES,"Oscillating, 3 speeds, remote, timer",Acme Electronics Ltd | VIP margin 25% | Warehouse A-12
CA-E-4840,Canada,Personal Care,Electric Toothbrush,54.78,CAD,"Sonic, 3 modes, 2-week battery",Pacific Imports Inc | Warehouse A-12 | VIP margin 25%
SA-F-4841,South Africa,Personal Care,Electric Toothbrush,834.24,ZAR,"Sonic, 3 modes, 2-week battery",Margin 22% | Nordic Wholesale | Low stock alert
NE-G-4842,Netherlands,Computing,Webcam HD Pro,50.4,EUR,"1080p 60fps, built-in mic, auto-focus",EuroTech Suppliers | Low stock alert | Margin 22%
GH-H-4843,Ghana,Audio,Bluetooth Speaker,597.39,GHS,"20W, waterproof IPX7, 15h playback",Global Sourcing Co | Backorder until 02/15 | Bulk discount applies 15%
NI-I-4844,Nigeria,Kitchen Appliances,Coffee Maker Drip,56470.81,NGN,"12-cup, programmable, thermal carafe",Backorder until 02/15 | Target margin 18% | Acme Electronics Ltd
UK-J-4845,United Kingdom,Computing,"Tablet 10""",152.62,GBP,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Target margin 18% | Stock in WH3 Berlin | Africa Direct Trading
NE-K-4846,Netherlands,Computing,"Tablet 10""",208.23,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Pacific Imports Inc | VIP margin 25% | Stock in WH3 Berlin
UK-L-4847,United Kingdom,Home Appliances,Electric Fan Tower,45.44,GBP,"Oscillating, 3 speeds, remote, timer",VIP margin 25% | Africa Direct Trading | Backorder until 02/15
CA-M-4848,Canada,Computing,"Tablet 10""",289.61,CAD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Low stock alert | Promo margin 12% | EuroTech Suppliers
GE-N-4849,Germany,Wearables,Smart Watch Sport,86.74,EUR,"GPS, heart rate, 5ATM, 7-day battery",Margin 22% | Global Sourcing Co | Fulfilled from NL depot
NE-O-4850,Netherlands,Home Appliances,Air Purifier Compact,90.34,EUR,"HEPA H13, 3 speeds, 25m² coverage",VIP margin 25% | Stock in WH3 Berlin | EuroTech Suppliers
CA-P-4851,Canada,Lighting,LED Desk Lamp,43.54,CAD,"Dimmable, USB port, 5 brightness levels",Margin 22% | Africa Direct Trading | Fulfilled from NL depot
FR-Q-4852,France,Computing,Mechanical Keyboard,75.41,EUR,"Cherry MX, RGB, wired, UK layout",Acme Electronics Ltd | Warehouse A-12 | VIP margin 25%
UK-R-4853,United Kingdom,Computing,"Tablet 10""",165.84,GBP,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Low stock alert | Bulk discount applies 15% | Global Sourcing Co
CA-S-4854,Canada,Home Appliances,Air Purifier Compact,132.4,CAD,"HEPA H13, 3 speeds, 25m² coverage",Backorder until 02/15 | EuroTech Suppliers | VIP margin 25%
GH-T-4855,Ghana,Kitchen Appliances,Coffee Maker Drip,481.28,GHS,"12-cup, programmable, thermal carafe",Fulfilled from NL depot | VIP margin 25% | Africa Direct Trading
UK-U-4856,United Kingdom,Home Appliances,Electric Fan Tower,44.7,GBP,"Oscillating, 3 speeds, remote, timer",Promo margin 12% | Low stock alert | Nordic Wholesale
GE-V-4857,Germany,Kitchen Appliances,Smart Kettle Pro,47.27,EUR,"1.7L, 3000W, boil-dry protection, LED display",Bulk discount applies 15% | Nordic Wholesale | Backorder until 02/15
UK-W-4858,United Kingdom,Wearables,Smart Watch Sport,67.81,GBP,"GPS, heart rate, 5ATM, 7-day battery",Low stock alert | Bulk discount applies 15% | Africa Direct Trading
US-X-4859,United States,Lighting,LED Desk Lamp,27.61,USD,"Dimmable, USB port, 5 brightness levels",Africa Direct Trading | Low stock alert | Bulk discount applies 15%
GH-Y-4860,Ghana,Kitchen Appliances,Coffee Maker Drip,503.69,GHS,"12-cup, programmable, thermal carafe",Acme Electronics Ltd | Low stock alert | VIP margin 25%
NE-Z-4861,Netherlands,Kitchen Appliances,Coffee Maker Drip,37.88,EUR,"12-cup, programmable, thermal carafe",VIP margin 25% | Fulfilled from NL depot | Pacific Imports Inc
CA-A-4862,Canada,Power & Batteries,Portable Power Bank 20K,36.07,CAD,"20000mAh, dual USB, 18W PD",Bulk discount applies 15% | EuroTech Suppliers | Low stock alert
CA-B-4863,Canada,Power & Batteries,Portable Power Bank 20K,33.73,CAD,"20000mAh, dual USB, 18W PD",Fulfilled from NL depot | Pacific Imports Inc | Promo margin 12%
SA-C-4864,South Africa,Wearables,Fitness Tracker Band,511.04,ZAR,"Steps, sleep, HR, 14-day battery",Warehouse A-12 | Acme Electronics Ltd | Promo margin 12%
FR-D-4865,France,Computing,Mechanical Keyboard,79.06,EUR,"Cherry MX, RGB, wired, UK layout",Margin 22% | Fulfilled from NL depot | EuroTech Suppliers
FR-E-4866,France,Wearables,Fitness Tracker Band,27.82,EUR,"Steps, sleep, HR, 14-day battery",Margin 22% | Warehouse A-12 | EuroTech Suppliers
NE-F-4867,Netherlands,Kitchen Appliances,Coffee Maker Drip,33.54,EUR,"12-cup, programmable, thermal carafe",VIP margin 25% | Africa Direct Trading | Stock in WH3 Berlin
NI-G-4868,Nigeria,Wearables,Fitness Tracker Band,50379.72,NGN,"Steps, sleep, HR, 14-day battery",Acme Electronics Ltd | Low stock alert | VIP margin 25%
NE-H-4869,Netherlands,Lighting,LED Desk Lamp,26.08,EUR,"Dimmable, USB port, 5 brightness levels",Backorder until 02/15 | Pacific Imports Inc | Margin 22%
KE-I-4870,Kenya,Computing,"Tablet 10""",27164.2,KES,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Africa Direct Trading | Target margin 18% | Fulfilled from NL depot
NI-J-4871,Nigeria,Lighting,LED Desk Lamp,47716.83,NGN,"Dimmable, USB port, 5 brightness levels",EuroTech Suppliers | Fulfilled from NL depot | Bulk discount applies 15%
SA-K-4872,South Africa,Audio,Bluetooth Speaker,930.05,ZAR,"20W, waterproof IPX7, 15h playback",Global Sourcing Co | Backorder until 02/15 | VIP margin 25%
FR-L-4873,France,Audio,Bluetooth Speaker,45.4,EUR,"20W, waterproof IPX7, 15h playback",VIP margin 25% | Africa Direct Trading | Backorder until 02/15
CA-M-4874,Canada,Wearables,Smart Watch Sport,124.16,CAD,"GPS, heart rate, 5ATM, 7-day battery",Pacific Imports Inc | VIP margin 25% | Stock in WH3 Berlin
NE-N-4875,Netherlands,Power & Batteries,Portable Power Bank 20K,25.98,EUR,"20000mAh, dual USB, 18W PD",VIP margin 25% | Global Sourcing Co | Fulfilled from NL depot
NE-O-4876,Netherlands,Personal Care,Electric Toothbrush,37.42,EUR,"Sonic, 3 modes, 2-week battery",Stock in WH3 Berlin | Nordic Wholesale | Target margin 18%
NE-P-4877,Netherlands,Wearables,Fitness Tracker Band,28.84,EUR,"Steps, sleep, HR, 14-day battery",Promo margin 12% | Backorder until 02/15 | Africa Direct Trading
NI-Q-4878,Nigeria,Kitchen Appliances,Smart Kettle Pro,76294.16,NGN,"1.7L, 3000W, boil-dry protection, LED display",Acme Electronics Ltd | Promo margin 12% | Low stock alert
FR-R-4879,France,Home Appliances,Air Purifier Compact,98.82,EUR,"HEPA H13, 3 speeds, 25m² coverage",Margin 22% | Warehouse A-12 | Pacific Imports Inc
KE-S-4880,Kenya,Audio,Bluetooth Speaker,6049.35,KES,"20W, waterproof IPX7, 15h playback",Low stock alert | Nordic Wholesale | Margin 22%
GH-T-4881,Ghana,Wearables,Smart Watch Sport,1130.26,GHS,"GPS, heart rate, 5ATM, 7-day battery",Target margin 18% | EuroTech Suppliers | Stock in WH3 Berlin
KE-U-4882,Kenya,Solar & Power,Solar Inverter TS-9000-X,169920.91,KES,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Promo margin 12% | Low stock alert | Acme Electronics Ltd
KE-V-4883,Kenya,Computing,Webcam HD Pro,7707.73,KES,"1080p 60fps, built-in mic, auto-focus",Promo margin 12% | Pacific Imports Inc | Low stock alert
KE-W-4884,Kenya,Home Appliances,Air Purifier Compact,13289.82,KES,"HEPA H13, 3 speeds, 25m² coverage",Bulk discount applies 15% | Global Sourcing Co | Low stock alert
UK-X-4885,United Kingdom,Computing,"Tablet 10""",171.59,GBP,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Pacific Imports Inc | VIP margin 25% | Low stock alert
GE-Y-4886,Germany,Wearables,Smart Watch Sport,92.97,EUR,"GPS, heart rate, 5ATM, 7-day battery",Global Sourcing Co | Stock in WH3 Berlin | Target margin 18%
US-Z-4887,United States,Home Appliances,Air Purifier Compact,108.08,USD,"HEPA H13, 3 speeds, 25m² coverage",Acme Electronics Ltd | Low stock alert | Margin 22%
KE-A-4888,Kenya,Solar & Power,Solar Inverter TS-9000-X,162809.73,KES,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Pacific Imports Inc | Target margin 18% | Backorder until 02/15
FR-B-4889,France,Personal Care,Electric Toothbrush,39.26,EUR,"Sonic, 3 modes, 2-week battery",Warehouse A-12 | Bulk discount applies 15% | Nordic Wholesale
CA-C-4890,Canada,Audio,Wireless Bluetooth Earbuds,52.57,CAD,"ANC, 24h battery, IPX5, USB-C",Target margin 18% | Africa Direct Trading | Warehouse A-12
GE-D-4891,Germany,Computing,Webcam HD Pro,48.6,EUR,"1080p 60fps, built-in mic, auto-focus",EuroTech Suppliers | VIP margin 25% | Backorder until 02/15
NE-E-4892,Netherlands,Audio,Bluetooth Speaker,46.64,EUR,"20W, waterproof IPX7, 15h playback",Bulk discount applies 15% | Backorder until 02/15 | Global Sourcing Co
GE-F-4893,Germany,Computing,"Tablet 10""",196.82,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",VIP margin 25% | Fulfilled from NL depot | EuroTech Suppliers
GH-G-4894,Ghana,Power & Batteries,Portable Power Bank 20K,350.6,GHS,"20000mAh, dual USB, 18W PD",Africa Direct Trading | Stock in WH3 Berlin | Promo margin 12%
SA-H-4895,South Africa,Computing,Webcam HD Pro,1003.98,ZAR,"1080p 60fps, built-in mic, auto-focus",Bulk discount applies 15% | Backorder until 02/15 | Global Sourcing Co
GE-I-4896,Germany,Wearables,Smart Watch Sport,88.19,EUR,"GPS, heart rate, 5ATM, 7-day battery",Pacific Imports Inc | Stock in WH3 Berlin | VIP margin 25%
GE-J-4897,Germany,Solar & Power,Solar Inverter TS-9000-X,1162.18,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",EuroTech Suppliers | Margin 22% | Backorder until 02/15
FR-K-4898,France,Home Appliances,Electric Fan Tower,46.61,EUR,"Oscillating, 3 speeds, remote, timer",Bulk discount applies 15% | Global Sourcing Co | Stock in WH3 Berlin
UK-L-4899,United Kingdom,Audio,Bluetooth Speaker,36.12,GBP,"20W, waterproof IPX7, 15h playback",Promo margin 12% | Nordic Wholesale | Backorder until 02/15
SA-M-4900,South Africa,Home Appliances,Electric Fan Tower,891.81,ZAR,"Oscillating, 3 speeds, remote, timer",Target margin 18% | Africa Direct Trading | Warehouse A-12
CA-N-4901,Canada,Home Appliances,Air Purifier Compact,128.89,CAD,"HEPA H13, 3 speeds, 25m² coverage",Stock in WH3 Berlin | Africa Direct Trading | VIP margin 25%
SA-O-4902,South Africa,Audio,Bluetooth Speaker,835.76,ZAR,"20W, waterproof IPX7, 15h playback",Promo margin 12% | Stock in WH3 Berlin | EuroTech Suppliers
NI-P-4903,Nigeria,Kitchen Appliances,Smart Kettle Pro,72492.29,NGN,"1.7L, 3000W, boil-dry protection, LED display",Global Sourcing Co | Stock in WH3 Berlin | Margin 22%
GH-Q-4904,Ghana,Computing,Webcam HD Pro,700.07,GHS,"1080p 60fps, built-in mic, auto-focus",EuroTech Suppliers | Bulk discount applies 15% | Fulfilled from NL depot
GE-R-4905,Germany,Solar & Power,Solar Inverter TS-9000-X,1183.13,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Bulk discount applies 15% | Stock in WH3 Berlin | Acme Electronics Ltd
UK-S-4906,United Kingdom,Computing,Webcam HD Pro,42.75,GBP,"1080p 60fps, built-in mic, auto-focus",Stock in WH3 Berlin | Pacific Imports Inc | Target margin 18%
NI-T-4907,Nigeria,Audio,Bluetooth Speaker,71325.0,NGN,"20W, waterproof IPX7, 15h playback",EuroTech Suppliers | Bulk discount applies 15% | Backorder until 02/15
KE-U-4908,Kenya,Kitchen Appliances,Coffee Maker Drip,5514.17,KES,"12-cup, programmable, thermal carafe",Africa Direct Trading | Warehouse A-12 | Target margin 18%
GE-V-4909,Germany,Solar & Power,Solar Inverter TS-9000-X,1155.06,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Promo margin 12% | Backorder until 02/15 | Nordic Wholesale
FR-W-4910,France,Audio,Wireless Bluetooth Earbuds,32.58,EUR,"ANC, 24h battery, IPX5, USB-C",Africa Direct Trading | Fulfilled from NL depot | Bulk discount applies 15%
NE-X-4911,Netherlands,Audio,Wireless Bluetooth Earbuds,33.38,EUR,"ANC, 24h battery, IPX5, USB-C",Fulfilled from NL depot | Africa Direct Trading | Promo margin 12%
NE-Y-4912,Netherlands,Wearables,Fitness Tracker Band,29.61,EUR,"Steps, sleep, HR, 14-day battery",Nordic Wholesale | Warehouse A-12 | VIP margin 25%
GE-Z-4913,Germany,Wearables,Smart Watch Sport,80.62,EUR,"GPS, heart rate, 5ATM, 7-day battery",Nordic Wholesale | Backorder until 02/15 | VIP margin 25%
