Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
NI-A-0000,Nigeria,Kitchen Appliances,Smart Kettle Pro,69028.1,NGN,"1.7L, 3000W, boil-dry protection, LED display",Nordic Wholesale | Promo margin 12% | Backorder until 02/15
CA-G-7910,Canada,Power & Batteries,Portable Power Bank 20K,38.21,CAD,"20000mAh, dual USB, 18W PD",Bulk discount applies 15% | Nordic Wholesale | Warehouse A-12
US-H-7911,United States,Kitchen Appliances,Smart Kettle Pro,50.05,USD,"1.7L, 3000W, boil-dry protection, LED display",VIP margin 25% | Acme Electronics Ltd | Warehouse A-12
NI-I-7912,Nigeria,Wearables,Fitness Tracker Band,49119.15,NGN,"Steps, sleep, HR, 14-day battery",Promo margin 12% | Acme Electronics Ltd | Fulfilled from NL depot
SA-J-7913,South Africa,Home Appliances,Electric Fan Tower,1045.95,ZAR,"Oscillating, 3 speeds, remote, timer",Pacific Imports Inc | Promo margin 12% | Fulfilled from NL depot
KE-K-7914,Kenya,Computing,Mechanical Keyboard,10212.64,KES,"Cherry MX, RGB, wired, UK layout",Pacific Imports Inc | Bulk discount applies 15% | Stock in WH3 Berlin
KE-L-7915,Kenya,Computing,"Tablet 10""",25025.3,KES,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Warehouse A-12 | Nordic Wholesale | Target margin 18%
CA-M-7916,Canada,Home Appliances,Electric Fan Tower,67.64,CAD,"Oscillating, 3 speeds, remote, timer",Fulfilled from NL depot | Margin 22% | EuroTech Suppliers
FR-N-7917,France,TV & Display,LED TV 55 inch,404.07,EUR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Acme Electronics Ltd | Backorder until 02/15 | Bulk discount applies 15%
UK-O-7918,United Kingdom,Solar & Power,Solar Inverter TS-9000-X,961.0,GBP,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Target margin 18% | Warehouse A-12 | Pacific Imports Inc
GH-P-7919,Ghana,Computing,Webcam HD Pro,732.62,GHS,"1080p 60fps, built-in mic, auto-focus",Pacific Imports Inc | Margin 22% | Low stock alert
GE-Q-7920,Germany,Audio,Bluetooth Speaker,49.67,EUR,"20W, waterproof IPX7, 15h playback",Margin 22% | Nordic Wholesale | Backorder until 02/15
NI-R-7921,Nigeria,Computing,Webcam HD Pro,95949.0,NGN,"1080p 60fps, built-in mic, auto-focus",Global Sourcing Co | Stock in WH3 Berlin | VIP margin 25%
GH-S-7922,Ghana,Computing,"Tablet 10""",2380.45,GHS,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Acme Electronics Ltd | Backorder until 02/15 | Margin 22%
UK-T-7923,United Kingdom,Wearables,Smart Watch Sport,71.32,GBP,"GPS, heart rate, 5ATM, 7-day battery",Margin 22% | Nordic Wholesale | Stock in WH3 Berlin
CA-U-7924,Canada,Audio,Wireless Bluetooth Earbuds,51.94,CAD,"ANC, 24h battery, IPX5, USB-C",Stock in WH3 Berlin | Africa Direct Trading | VIP margin 25%
SA-V-7925,South Africa,Personal Care,Electric Toothbrush,855.08,ZAR,"Sonic, 3 modes, 2-week battery",Pacific Imports Inc | Low stock alert | Target margin 18%
FR-W-7926,France,Personal Care,Electric Toothbrush,42.3,EUR,"Sonic, 3 modes, 2-week battery",VIP margin 25% | Backorder until 02/15 | Africa Direct Trading
GH-X-7927,Ghana,Audio,Bluetooth Speaker,687.86,GHS,"20W, waterproof IPX7, 15h playback",Target margin 18% | Warehouse A-12 | Nordic Wholesale
US-Y-7928,United States,TV & Display,LED TV 55 inch,516.66,USD,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Stock in WH3 Berlin | Pacific Imports Inc | Promo margin 12%
CD-Z-7929,Côte d'Ivoire,Kitchen Appliances,Coffee Maker Drip,24748.61,XOF,"12-cup, programmable, thermal carafe",VIP margin 25% | Low stock alert | Africa Direct Trading
US-A-7930,United States,Audio,Bluetooth Speaker,51.56,USD,"20W, waterproof IPX7, 15h playback",EuroTech Suppliers | Warehouse A-12 | Margin 22%
US-B-7931,United States,Computing,"Tablet 10""",191.51,USD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Africa Direct Trading | Bulk discount applies 15% | Stock in WH3 Berlin
SA-C-7932,South Africa,Power & Batteries,Portable Power Bank 20K,517.21,ZAR,"20000mAh, dual USB, 18W PD",Low stock alert | Target margin 18% | Pacific Imports Inc
SA-D-7933,South Africa,TV & Display,LED TV 55 inch,7750.85,ZAR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Global Sourcing Co | Stock in WH3 Berlin | Bulk discount applies 15%
KE-E-7934,Kenya,TV & Display,LED TV 55 inch,54924.34,KES,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Pacific Imports Inc | Margin 22% | Warehouse A-12
KE-F-7935,Kenya,Wearables,Smart Watch Sport,12756.74,KES,"GPS, heart rate, 5ATM, 7-day battery",Africa Direct Trading | Fulfilled from NL depot | VIP margin 25%
SA-G-7936,South Africa,Personal Care,Electric Toothbrush,797.69,ZAR,"Sonic, 3 modes, 2-week battery",Stock in WH3 Berlin | Target margin 18% | Acme Electronics Ltd
KE-H-7937,Kenya,TV & Display,LED TV 55 inch,59192.64,KES,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Warehouse A-12 | Promo margin 12% | Global Sourcing Co
GH-I-7938,Ghana,Kitchen Appliances,Smart Kettle Pro,569.81,GHS,"1.7L, 3000W, boil-dry protection, LED display",Backorder until 02/15 | Nordic Wholesale | Promo margin 12%
FR-J-7939,France,Personal Care,Electric Toothbrush,37.22,EUR,"Sonic, 3 modes, 2-week battery",Global Sourcing Co | Warehouse A-12 | Promo margin 12%
SA-K-7940,South Africa,Computing,"Tablet 10""",3882.37,ZAR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Global Sourcing Co | Margin 22% | Fulfilled from NL depot
SA-L-7941,South Africa,Lighting,LED Desk Lamp,509.77,ZAR,"Dimmable, USB port, 5 brightness levels",Low stock alert | Target margin 18% | Pacific Imports Inc
GH-M-7942,Ghana,Power & Batteries,Portable Power Bank 20K,342.25,GHS,"20000mAh, dual USB, 18W PD",Promo margin 12% | EuroTech Suppliers | Low stock alert
CD-N-7943,Côte d'Ivoire,Audio,Bluetooth Speaker,32771.91,XOF,"20W, waterproof IPX7, 15h playback",Fulfilled from NL depot | Global Sourcing Co | Promo margin 12%
KE-O-7944,Kenya,Home Appliances,Air Purifier Compact,13833.76,KES,"HEPA H13, 3 speeds, 25m² coverage",Acme Electronics Ltd | Margin 22% | Fulfilled from NL depot
CD-P-7945,Côte d'Ivoire,Computing,"Tablet 10""",135860.5,XOF,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Nordic Wholesale | Stock in WH3 Berlin | Target margin 18%
CD-Q-7946,Côte d'Ivoire,Home Appliances,Air Purifier Compact,54889.55,XOF,"HEPA H13, 3 speeds, 25m² coverage",Fulfilled from NL depot | Bulk discount applies 15% | Nordic Wholesale
NI-R-7947,Nigeria,TV & Display,LED TV 55 inch,694800.29,NGN,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",VIP margin 25% | Nordic Wholesale | Low stock alert
KE-S-7948,Kenya,Kitchen Appliances,Coffee Maker Drip,5216.14,KES,"12-cup, programmable, thermal carafe",Margin 22% | Backorder until 02/15 | Nordic Wholesale
GH-T-7949,Ghana,Lighting,LED Desk Lamp,372.4,GHS,"Dimmable, USB port, 5 brightness levels",Global Sourcing Co | Fulfilled from NL depot | Promo margin 12%
GE-U-7950,Germany,Kitchen Appliances,Coffee Maker Drip,35.18,EUR,"12-cup, programmable, thermal carafe",Promo margin 12% | Acme Electronics Ltd | Low stock alert
US-V-7951,United States,Audio,Wireless Bluetooth Earbuds,39.88,USD,"ANC, 24h battery, IPX5, USB-C",Global Sourcing Co | Fulfilled from NL depot | Bulk discount applies 15%
CD-W-7952,Côte d'Ivoire,Kitchen Appliances,Coffee Maker Drip,24411.52,XOF,"12-cup, programmable, thermal carafe",Low stock alert | Margin 22% | EuroTech Suppliers
SA-X-7953,South Africa,Power & Batteries,Portable Power Bank 20K,497.18,ZAR,"20000mAh, dual USB, 18W PD",Warehouse A-12 | Margin 22% | Pacific Imports Inc
NE-Y-7954,Netherlands,Kitchen Appliances,Coffee Maker Drip,33.66,EUR,"12-cup, programmable, thermal carafe",Margin 22% | Fulfilled from NL depot | Acme Electronics Ltd
GH-Z-7955,Ghana,Personal Care,Electric Toothbrush,557.03,GHS,"Sonic, 3 modes, 2-week battery",VIP margin 25% | Acme Electronics Ltd | Warehouse A-12
KE-A-7956,Kenya,Power & Batteries,Portable Power Bank 20K,3425.4,KES,"20000mAh, dual USB, 18W PD",Acme Electronics Ltd | Fulfilled from NL depot | VIP margin 25%
FR-B-7957,France,Computing,"Tablet 10""",185.73,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",VIP margin 25% | Acme Electronics Ltd | Fulfilled from NL depot
US-C-7958,United States,Wearables,Smart Watch Sport,93.76,USD,"GPS, heart rate, 5ATM, 7-day battery",VIP margin 25% | Backorder until 02/15 | Pacific Imports Inc
CA-D-7959,Canada,Wearables,Fitness Tracker Band,42.23,CAD,"Steps, sleep, HR, 14-day battery",Acme Electronics Ltd | Promo margin 12% | Stock in WH3 Berlin
CA-E-7960,Canada,Audio,Wireless Bluetooth Earbuds,48.48,CAD,"ANC, 24h battery, IPX5, USB-C",Backorder until 02/15 | Target margin 18% | Global Sourcing Co
NE-F-7961,Netherlands,Personal Care,Electric Toothbrush,42.8,EUR,"Sonic, 3 modes, 2-week battery",Low stock alert | Pacific Imports Inc | Margin 22%
GE-G-7962,Germany,Kitchen Appliances,Coffee Maker Drip,36.16,EUR,"12-cup, programmable, thermal carafe",Backorder until 02/15 | Promo margin 12% | Africa Direct Trading
US-H-7963,United States,Solar & Power,Solar Inverter TS-9000-X,1372.26,USD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Target margin 18% | Acme Electronics Ltd | Fulfilled from NL depot
SA-I-7964,South Africa,Personal Care,Electric Toothbrush,727.37,ZAR,"Sonic, 3 modes, 2-week battery",Global Sourcing Co | Promo margin 12% | Stock in WH3 Berlin
CA-J-7965,Canada,TV & Display,LED TV 55 inch,615.61,CAD,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Target margin 18% | Backorder until 02/15 | Acme Electronics Ltd
NI-K-7966,Nigeria,Solar & Power,Solar Inverter TS-9000-X,2129505.75,NGN,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Bulk discount applies 15% | Global Sourcing Co | Stock in WH3 Berlin
KE-L-7967,Kenya,Wearables,Fitness Tracker Band,3746.71,KES,"Steps, sleep, HR, 14-day battery",Promo margin 12% | Warehouse A-12 | Acme Electronics Ltd
SA-M-7968,South Africa,Solar & Power,Solar Inverter TS-9000-X,21707.73,ZAR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",VIP margin 25% | Backorder until 02/15 | Africa Direct Trading
US-N-7969,United States,Audio,Wireless Bluetooth Earbuds,35.79,USD,"ANC, 24h battery, IPX5, USB-C",Acme Electronics Ltd | Promo margin 12% | Fulfilled from NL depot
NE-O-7970,Netherlands,Solar & Power,Solar Inverter TS-9000-X,1113.21,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Acme Electronics Ltd | Fulfilled from NL depot | Bulk discount applies 15%
GH-P-7971,Ghana,Audio,Wireless Bluetooth Earbuds,472.9,GHS,"ANC, 24h battery, IPX5, USB-C",Warehouse A-12 | VIP margin 25% | EuroTech Suppliers
US-Q-7972,United States,Audio,Bluetooth Speaker,54.91,USD,"20W, waterproof IPX7, 15h playback",Low stock alert | Promo margin 12% | Pacific Imports Inc
NE-R-7973,Netherlands,Computing,"Tablet 10""",193.75,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Target margin 18% | Warehouse A-12 | Global Sourcing Co
KE-S-7974,Kenya,TV & Display,LED TV 55 inch,55875.62,KES,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Margin 22% | Africa Direct Trading | Fulfilled from NL depot
KE-T-7975,Kenya,Power & Batteries,Portable Power Bank 20K,3257.66,KES,"20000mAh, dual USB, 18W PD",Bulk discount applies 15% | Backorder until 02/15 | Global Sourcing Co
GH-U-7976,Ghana,Computing,"Tablet 10""",2467.27,GHS,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Fulfilled from NL depot | VIP margin 25% | Acme Electronics Ltd
KE-V-7977,Kenya,Lighting,LED Desk Lamp,3614.29,KES,"Dimmable, USB port, 5 brightness levels",Target margin 18% | EuroTech Suppliers | Low stock alert
NI-W-7978,Nigeria,Home Appliances,Air Purifier Compact,140792.7,NGN,"HEPA H13, 3 speeds, 25m² coverage",Warehouse A-12 | Promo margin 12% | Global Sourcing Co
FR-X-7979,France,Wearables,Fitness Tracker Band,30.14,EUR,"Steps, sleep, HR, 14-day battery",Bulk discount applies 15% | Global Sourcing Co | Backorder until 02/15
CA-Y-7980,Canada,Power & Batteries,Portable Power Bank 20K,38.12,CAD,"20000mAh, dual USB, 18W PD",Bulk discount applies 15% | EuroTech Suppliers | Stock in WH3 Berlin
SA-Z-7981,South Africa,Computing,"Tablet 10""",3546.22,ZAR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Target margin 18% | Warehouse A-12 | Pacific Imports Inc
CD-A-7982,Côte d'Ivoire,Computing,"Tablet 10""",116839.5,XOF,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Global Sourcing Co | Fulfilled from NL depot | VIP margin 25%
GE-B-7983,Germany,Power & Batteries,Portable Power Bank 20K,23.3,EUR,"20000mAh, dual USB, 18W PD",Global Sourcing Co | VIP margin 25% | Backorder until 02/15
CA-C-7984,Canada,Wearables,Fitness Tracker Band,38.16,CAD,"Steps, sleep, HR, 14-day battery",Promo margin 12% | Low stock alert | Nordic Wholesale
NI-D-7985,Nigeria,Computing,Mechanical Keyboard,112198.15,NGN,"Cherry MX, RGB, wired, UK layout",Pacific Imports Inc | Warehouse A-12 | Margin 22%
SA-E-7986,South Africa,Computing,"Tablet 10""",3865.5,ZAR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Warehouse A-12 | Margin 22% | EuroTech Suppliers
US-F-7987,United States,Audio,Bluetooth Speaker,54.24,USD,"20W, waterproof IPX7, 15h playback",Promo margin 12% | Backorder until 02/15 | Africa Direct Trading
FR-G-7988,France,Home Appliances,Air Purifier Compact,95.43,EUR,"HEPA H13, 3 speeds, 25m² coverage",Promo margin 12% | Nordic Wholesale | Fulfilled from NL depot
CD-H-7989,Côte d'Ivoire,Home Appliances,Air Purifier Compact,55169.91,XOF,"HEPA H13, 3 speeds, 25m² coverage",Warehouse A-12 | Target margin 18% | Nordic Wholesale
UK-I-7990,United Kingdom,Audio,Bluetooth Speaker,42.99,GBP,"20W, waterproof IPX7, 15h playback",Nordic Wholesale | Low stock alert | Margin 22%
CA-J-7991,Canada,Audio,Wireless Bluetooth Earbuds,52.84,CAD,"ANC, 24h battery, IPX5, USB-C",Pacific Imports Inc | Bulk discount applies 15% | Low stock alert
FR-K-7992,France,Solar & Power,Solar Inverter TS-9000-X,1176.97,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Promo margin 12% | Pacific Imports Inc | Warehouse A-12
GH-L-7993,Ghana,Kitchen Appliances,Coffee Maker Drip,467.24,GHS,"12-cup, programmable, thermal carafe",Warehouse A-12 | Pacific Imports Inc | VIP margin 25%
CD-M-7994,Côte d'Ivoire,Wearables,Fitness Tracker Band,17037.92,XOF,"Steps, sleep, HR, 14-day battery",Acme Electronics Ltd | Stock in WH3 Berlin | Promo margin 12%
FR-N-7995,France,Personal Care,Electric Toothbrush,43.1,EUR,"Sonic, 3 modes, 2-week battery",Global Sourcing Co | Backorder until 02/15 | Bulk discount applies 15%
KE-O-7996,Kenya,Personal Care,Electric Toothbrush,6115.32,KES,"Sonic, 3 modes, 2-week battery",Africa Direct Trading | Backorder until 02/15 | Margin 22%
US-P-7997,United States,Personal Care,Electric Toothbrush,45.77,USD,"Sonic, 3 modes, 2-week battery",Margin 22% | Africa Direct Trading | Warehouse A-12
FR-Q-7998,France,Kitchen Appliances,Smart Kettle Pro,44.94,EUR,"1.7L, 3000W, boil-dry protection, LED display",Nordic Wholesale | Promo margin 12% | Fulfilled from NL depot
GH-R-7999,Ghana,Computing,"Tablet 10""",2822.3,GHS,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Nordic Wholesale | Stock in WH3 Berlin | Bulk discount applies 15%
CA-S-8000,Canada,Home Appliances,Air Purifier Compact,132.35,CAD,"HEPA H13, 3 speeds, 25m² coverage",Bulk discount applies 15% | Acme Electronics Ltd | Low stock alert
CA-T-8001,Canada,Home Appliances,Electric Fan Tower,72.26,CAD,"Oscillating, 3 speeds, remote, timer",Stock in WH3 Berlin | EuroTech Suppliers | Margin 22%
US-U-8002,United States,Personal Care,Electric Toothbrush,47.55,USD,"Sonic, 3 modes, 2-week battery",Acme Electronics Ltd | Fulfilled from NL depot | VIP margin 25%
UK-V-8003,United Kingdom,Home Appliances,Air Purifier Compact,76.57,GBP,"HEPA H13, 3 speeds, 25m² coverage",Acme Electronics Ltd | VIP margin 25% | Warehouse A-12
GE-W-8004,Germany,Computing,Webcam HD Pro,58.18,EUR,"1080p 60fps, built-in mic, auto-focus",Acme Electronics Ltd | VIP margin 25% | Fulfilled from NL depot
SA-X-8005,South Africa,TV & Display,LED TV 55 inch,8082.37,ZAR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Africa Direct Trading | Low stock alert | Bulk discount applies 15%
SA-Y-8006,South Africa,Wearables,Smart Watch Sport,1792.75,ZAR,"GPS, heart rate, 5ATM, 7-day battery",Warehouse A-12 | Margin 22% | Acme Electronics Ltd
GH-Z-8007,Ghana,Computing,Webcam HD Pro,685.05,GHS,"1080p 60fps, built-in mic, auto-focus",Acme Electronics Ltd | Low stock alert | Target margin 18%
SA-A-8008,South Africa,Computing,"Tablet 10""",3852.29,ZAR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Backorder until 02/15 | VIP margin 25% | Africa Direct Trading
SA-B-8009,South Africa,Audio,Wireless Bluetooth Earbuds,647.13,ZAR,"ANC, 24h battery, IPX5, USB-C",VIP margin 25% | Warehouse A-12 | Global Sourcing Co
GH-C-8010,Ghana,Power & Batteries,Portable Power Bank 20K,346.58,GHS,"20000mAh, dual USB, 18W PD",VIP margin 25% | Pacific Imports Inc | Low stock alert
GH-D-8011,Ghana,Kitchen Appliances,Coffee Maker Drip,488.91,GHS,"12-cup, programmable, thermal carafe",Margin 22% | Acme Electronics Ltd | Backorder until 02/15
US-E-8012,United States,Wearables,Fitness Tracker Band,30.63,USD,"Steps, sleep, HR, 14-day battery",Global Sourcing Co | Fulfilled from NL depot | VIP margin 25%
FR-F-8013,France,Home Appliances,Air Purifier Compact,85.7,EUR,"HEPA H13, 3 speeds, 25m² coverage",Fulfilled from NL depot | Promo margin 12% | Africa Direct Trading
SA-G-8014,South Africa,Home Appliances,Air Purifier Compact,1721.0,ZAR,"HEPA H13, 3 speeds, 25m² coverage",Pacific Imports Inc | Target margin 18% | Low stock alert
FR-H-8015,France,Computing,"Tablet 10""",194.97,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Africa Direct Trading | Promo margin 12% | Fulfilled from NL depot
GE-I-8016,Germany,Power & Batteries,Portable Power Bank 20K,24.27,EUR,"20000mAh, dual USB, 18W PD",Africa Direct Trading | Stock in WH3 Berlin | Bulk discount applies 15%
CD-J-8017,Côte d'Ivoire,Kitchen Appliances,Smart Kettle Pro,26676.14,XOF,"1.7L, 3000W, boil-dry protection, LED display",Promo margin 12% | Stock in WH3 Berlin | Global Sourcing Co
NI-K-8018,Nigeria,Wearables,Fitness Tracker Band,48301.07,NGN,"Steps, sleep, HR, 14-day battery",Stock in WH3 Berlin | Nordic Wholesale | Promo margin 12%
KE-L-8019,Kenya,Solar & Power,Solar Inverter TS-9000-X,149730.17,KES,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Low stock alert | Promo margin 12% | Africa Direct Trading
GE-M-8020,Germany,Audio,Wireless Bluetooth Earbuds,36.33,EUR,"ANC, 24h battery, IPX5, USB-C",Backorder until 02/15 | EuroTech Suppliers | Bulk discount applies 15%
CD-N-8021,Côte d'Ivoire,Computing,Mechanical Keyboard,48742.46,XOF,"Cherry MX, RGB, wired, UK layout",Bulk discount applies 15% | Backorder until 02/15 | EuroTech Suppliers
UK-O-8022,United Kingdom,Kitchen Appliances,Coffee Maker Drip,32.86,GBP,"12-cup, programmable, thermal carafe",Promo margin 12% | Africa Direct Trading | Warehouse A-12
SA-P-8023,South Africa,Kitchen Appliances,Smart Kettle Pro,887.9,ZAR,"1.7L, 3000W, boil-dry protection, LED display",Fulfilled from NL depot | VIP margin 25% | Pacific Imports Inc
US-Q-8024,United States,Lighting,LED Desk Lamp,31.82,USD,"Dimmable, USB port, 5 brightness levels",Target margin 18% | Low stock alert | Global Sourcing Co
KE-R-8025,Kenya,Kitchen Appliances,Coffee Maker Drip,5260.17,KES,"12-cup, programmable, thermal carafe",Global Sourcing Co | Fulfilled from NL depot | Bulk discount applies 15%
US-S-8026,United States,Wearables,Fitness Tracker Band,29.56,USD,"Steps, sleep, HR, 14-day battery",Africa Direct Trading | Bulk discount applies 15% | Warehouse A-12
KE-T-8027,Kenya,Home Appliances,Electric Fan Tower,7580.53,KES,"Oscillating, 3 speeds, remote, timer",Promo margin 12% | EuroTech Suppliers | Warehouse A-12
NE-U-8028,Netherlands,Personal Care,Electric Toothbrush,39.62,EUR,"Sonic, 3 modes, 2-week battery",Promo margin 12% | Warehouse A-12 | Pacific Imports Inc
GE-V-8029,Germany,Wearables,Fitness Tracker Band,27.04,EUR,"Steps, sleep, HR, 14-day battery",Africa Direct Trading | VIP margin 25% | Warehouse A-12
NE-W-8030,Netherlands,Power & Batteries,Portable Power Bank 20K,22.23,EUR,"20000mAh, dual USB, 18W PD",EuroTech Suppliers | Promo margin 12% | Stock in WH3 Berlin
GH-X-8031,Ghana,Power & Batteries,Portable Power Bank 20K,331.33,GHS,"20000mAh, dual USB, 18W PD",Stock in WH3 Berlin | Acme Electronics Ltd | Target margin 18%
FR-Y-8032,France,Home Appliances,Air Purifier Compact,97.76,EUR,"HEPA H13, 3 speeds, 25m² coverage",Warehouse A-12 | Global Sourcing Co | Promo margin 12%
KE-Z-8033,Kenya,Wearables,Smart Watch Sport,11100.1,KES,"GPS, heart rate, 5ATM, 7-day battery",Warehouse A-12 | VIP margin 25% | Acme Electronics Ltd
